"Origin_Station","Station_Name","Origin_Lat","Origin_Long","Destination_Lat","Destination_Long","Total_Passengers_Boarded"
"Alamein","Ashburton",-37.86832039,145.0796557,-37.86196753,145.0813438,2460
"Alamein","Auburn",-37.86832039,145.0796557,-37.82239831,145.0458437,1960
"Alamein","Burnley",-37.86832039,145.0796557,-37.82756022,145.0075551,2240
"Alamein","Burwood",-37.86832039,145.0796557,-37.85156328,145.0805111,2120
"Alamein","Camberwell",-37.86832039,145.0796557,-37.82656714,145.0586972,2150
"Alamein","East Richmond",-37.86832039,145.0796557,-37.82639995,144.9970657,540
"Alamein","Flagstaff",-37.86832039,145.0796557,-37.81198131,144.9556538,680
"Alamein","Glenferrie",-37.86832039,145.0796557,-37.82146682,145.0364388,3550
"Alamein","Hartwell",-37.86832039,145.0796557,-37.84398457,145.0755596,1490
"Alamein","Hawthorn",-37.86832039,145.0796557,-37.82182601,145.0228987,1740
"Alamein","Melbourne Central",-37.86832039,145.0796557,-37.80993877,144.9625935,300
"Alamein","Parliament",-37.86832039,145.0796557,-37.81105406,144.9729109,160
"Alamein","Richmond",-37.86832039,145.0796557,-37.82407446,144.9901643,1760
"Alamein","Riversdale",-37.86832039,145.0796557,-37.83150543,145.069646,1250
"Alamein","Southern Cross",-37.86832039,145.0796557,-37.81793643,144.9514112,650
"Alamein","Willison",-37.86832039,145.0796557,-37.83571565,145.0702976,530
"Albury","Benalla",-36.08426161,146.9245154,-36.54455031,145.9839151,140
"Albury","Euroa",-36.08426161,146.9245154,-36.74914593,145.5678643,30
"Albury","Seymour",-36.08426161,146.9245154,-37.024725,145.137733,40
"Albury","Springhurst",-36.08426161,146.9245154,-36.1858934,146.470417,10
"Albury","Wangaratta",-36.08426161,146.9245154,-36.35510089,146.3170385,420
"Albury","Wodonga",-36.08426161,146.9245154,-36.1058271,146.8712657,310
"Anstey","Brunswick",-37.76124203,144.960684,-37.76772055,144.9595865,260
"Anstey","Flemington Bridge",-37.76124203,144.960684,-37.78813995,144.9393233,20
"Anstey","Jewell",-37.76124203,144.960684,-37.77498702,144.9587169,30
"Anstey","Macaulay",-37.76124203,144.960684,-37.79426673,144.9361663,80
"Anstey","Melbourne Central",-37.76124203,144.960684,-37.80993877,144.9625935,40
"Anstey","North Melbourne",-37.76124203,144.960684,-37.80630984,144.9415102,70
"Anstey","Royal Park",-37.76124203,144.960684,-37.78119293,144.9523013,90
"Anstey","Southern Cross",-37.76124203,144.960684,-37.81793643,144.9514112,20
"Ararat","Ardeer",-37.28220485,142.9369137,-37.783063,144.802193,40
"Ararat","Bacchus Marsh",-37.28220485,142.9369137,-37.687582,144.436788,640
"Ararat","Ballan",-37.28220485,142.9369137,-37.6043,144.225443,110
"Ararat","Ballarat",-37.28220485,142.9369137,-37.55879,143.859452,970
"Ararat","Beaufort",-37.28220485,142.9369137,-37.42787497,143.3822337,150
"Ararat","Caroline Springs",-37.28220485,142.9369137,-37.767153,144.738023,120
"Ararat","Cobblebank",-37.28220485,142.9369137,-37.712542,144.604103,60
"Ararat","Deer Park",-37.28220485,142.9369137,-37.77776,144.772307,220
"Ararat","Melton",-37.28220485,142.9369137,-37.703289,144.572525,550
"Ararat","Rockbank",-37.28220485,142.9369137,-37.729258,144.65063,200
"Ararat","Wendouree",-37.28220485,142.9369137,-37.539713,143.820062,170
"Auburn","Hawthorn",-37.82239831,145.0458437,-37.82182601,145.0228987,20
"Bacchus Marsh","Ardeer",-37.687582,144.436788,-37.783063,144.802193,80
"Bacchus Marsh","Caroline Springs",-37.687582,144.436788,-37.767153,144.738023,490
"Bacchus Marsh","Cobblebank",-37.687582,144.436788,-37.712542,144.604103,610
"Bacchus Marsh","Deer Park",-37.687582,144.436788,-37.77776,144.772307,180
"Bacchus Marsh","Melton",-37.687582,144.436788,-37.703289,144.572525,2210
"Bacchus Marsh","Rockbank",-37.687582,144.436788,-37.729258,144.65063,310
"Bairnsdale","Drouin",-37.82872043,147.6276138,-38.136453,145.855943,150
"Bairnsdale","Longwarry",-37.82872043,147.6276138,-38.110992,145.76686,10
"Bairnsdale","Moe",-37.82872043,147.6276138,-38.176713,146.262698,250
"Bairnsdale","Morwell",-37.82872043,147.6276138,-38.236723,146.396752,170
"Bairnsdale","Pakenham",-37.82872043,147.6276138,-38.08061397,145.4863791,120
"Bairnsdale","Rosedale",-37.82872043,147.6276138,-38.15640367,146.7869664,10
"Bairnsdale","Sale",-37.82872043,147.6276138,-38.10310272,147.0548051,250
"Bairnsdale","Stratford",-37.82872043,147.6276138,-37.96704739,147.0814694,40
"Bairnsdale","Trafalgar",-37.82872043,147.6276138,-38.207239,146.15477,30
"Bairnsdale","Traralgon",-37.82872043,147.6276138,-38.198889,146.537884,210
"Bairnsdale","Warragul",-37.82872043,147.6276138,-38.165227,145.93309,280
"Ballarat","Bacchus Marsh",-37.55879,143.859452,-37.687582,144.436788,60
"Ballarat","Ballan",-37.55879,143.859452,-37.6043,144.225443,50
"Ballarat","Caroline Springs",-37.55879,143.859452,-37.767153,144.738023,10
"Ballarat","Cobblebank",-37.55879,143.859452,-37.712542,144.604103,80
"Ballarat","Deer Park",-37.55879,143.859452,-37.77776,144.772307,60
"Ballarat","Melton",-37.55879,143.859452,-37.703289,144.572525,50
"Ballarat","Rockbank",-37.55879,143.859452,-37.729258,144.65063,40
"Batman","Brunswick",-37.73352285,144.9628406,-37.76772055,144.9595865,20
"Batman","Coburg",-37.73352285,144.9628406,-37.74234502,144.9633363,50
"Batman","Flagstaff",-37.73352285,144.9628406,-37.81198131,144.9556538,20
"Batman","Jewell",-37.73352285,144.9628406,-37.77498702,144.9587169,10
"Batman","Melbourne Central",-37.73352285,144.9628406,-37.80993877,144.9625935,10
"Batman","North Melbourne",-37.73352285,144.9628406,-37.80630984,144.9415102,20
"Bayswater","Box Hill",-37.84173004,145.2681364,-37.81922165,145.1214289,10
"Bayswater","Heathmont",-37.84173004,145.2681364,-37.82832227,145.2445554,10
"Belgrave","Auburn",-37.9091021,145.3552913,-37.82239831,145.0458437,740
"Belgrave","Bayswater",-37.9091021,145.3552913,-37.84173004,145.2681364,5770
"Belgrave","Blackburn",-37.9091021,145.3552913,-37.82007075,145.1500135,5600
"Belgrave","Boronia",-37.9091021,145.3552913,-37.8604518,145.2843851,6700
"Belgrave","Box Hill",-37.9091021,145.3552913,-37.81922165,145.1214289,10850
"Belgrave","Burnley",-37.9091021,145.3552913,-37.82756022,145.0075551,1120
"Belgrave","Camberwell",-37.9091021,145.3552913,-37.82656714,145.0586972,4090
"Belgrave","Canterbury",-37.9091021,145.3552913,-37.82448518,145.0812242,540
"Belgrave","Chatham",-37.9091021,145.3552913,-37.82429952,145.0886479,180
"Belgrave","East Camberwell",-37.9091021,145.3552913,-37.82589419,145.0681902,360
"Belgrave","Ferntree Gully",-37.9091021,145.3552913,-37.88169799,145.2952513,4720
"Belgrave","Flagstaff",-37.9091021,145.3552913,-37.81198131,144.9556538,1610
"Belgrave","Glenferrie",-37.9091021,145.3552913,-37.82146682,145.0364388,5140
"Belgrave","Hawthorn",-37.9091021,145.3552913,-37.82182601,145.0228987,570
"Belgrave","Heatherdale",-37.9091021,145.3552913,-37.81889537,145.2127872,2170
"Belgrave","Heathmont",-37.9091021,145.3552913,-37.82832227,145.2445554,1750
"Belgrave","Laburnum",-37.9091021,145.3552913,-37.82078023,145.1407027,730
"Belgrave","Melbourne Central",-37.9091021,145.3552913,-37.80993877,144.9625935,800
"Belgrave","Mitcham",-37.9091021,145.3552913,-37.81800987,145.1919735,6120
"Belgrave","Mont Albert",-37.9091021,145.3552913,-37.81942655,145.1055304,170
"Belgrave","Nunawading",-37.9091021,145.3552913,-37.82060317,145.1748917,4640
"Belgrave","Parliament",-37.9091021,145.3552913,-37.81105406,144.9729109,390
"Belgrave","Richmond",-37.9091021,145.3552913,-37.82407446,144.9901643,4490
"Belgrave","Ringwood",-37.9091021,145.3552913,-37.81588648,145.2289685,10120
"Belgrave","Southern Cross",-37.9091021,145.3552913,-37.81793643,144.9514112,1460
"Belgrave","Surrey Hills",-37.9091021,145.3552913,-37.82414805,145.0987747,1170
"Belgrave","Tecoma",-37.9091021,145.3552913,-37.90811849,145.3429946,550
"Belgrave","Upper Ferntree Gully",-37.9091021,145.3552913,-37.8926717,145.3075302,1760
"Belgrave","Upwey",-37.9091021,145.3552913,-37.90369097,145.3313334,1700
"Bell","North Richmond",-37.74556212,145.000155,-37.81039836,144.9925003,10
"Bendigo","Castlemaine",-36.765673,144.283012,-37.062836,144.213801,780
"Bendigo","Clarkefield",-36.765673,144.283012,-37.483497,144.745368,50
"Bendigo","Gisborne",-36.765673,144.283012,-37.458825,144.598718,260
"Bendigo","Kangaroo Flat",-36.765673,144.283012,-36.794838,144.248993,190
"Bendigo","Kyneton",-36.765673,144.283012,-37.258277,144.450602,380
"Bendigo","Macedon",-36.765673,144.283012,-37.423577,144.561397,110
"Bendigo","Riddells Creek",-36.765673,144.283012,-37.465127,144.679828,260
"Bendigo","Sunbury",-36.765673,144.283012,-37.57909097,144.7273188,820
"Bendigo","Woodend",-36.765673,144.283012,-37.358803,144.525893,420
"Berwick","Carnegie",-38.04040829,145.3457261,-37.88624148,145.0585751,70
"Berwick","Caulfield",-38.04040829,145.3457261,-37.87745946,145.0425248,20
"Berwick","Clayton",-38.04040829,145.3457261,-37.92468255,145.1205344,70
"Berwick","Dandenong",-38.04040829,145.3457261,-37.98996792,145.2097254,90
"Berwick","Flagstaff",-38.04040829,145.3457261,-37.81198131,144.9556538,30
"Berwick","Hughesdale",-38.04040829,145.3457261,-37.89488129,145.0776351,10
"Berwick","Huntingdale",-38.04040829,145.3457261,-37.91101734,145.1023643,50
"Berwick","Melbourne Central",-38.04040829,145.3457261,-37.80993877,144.9625935,140
"Berwick","Murrumbeena",-38.04040829,145.3457261,-37.89019832,145.0673749,10
"Berwick","Narre Warren",-38.04040829,145.3457261,-38.02780932,145.3039694,100
"Berwick","Noble Park",-38.04040829,145.3457261,-37.96723193,145.1769357,60
"Berwick","Oakleigh",-38.04040829,145.3457261,-37.90037214,145.0883079,70
"Berwick","Parliament",-38.04040829,145.3457261,-37.81105406,144.9729109,20
"Berwick","Sandown Park",-38.04040829,145.3457261,-37.95650457,145.1628259,20
"Berwick","South Yarra",-38.04040829,145.3457261,-37.83844935,144.9923422,20
"Berwick","Southern Cross",-38.04040829,145.3457261,-37.81793643,144.9514112,20
"Berwick","Springvale",-38.04040829,145.3457261,-37.94950878,145.1534518,110
"Berwick","Westall",-38.04040829,145.3457261,-37.93849121,145.1388326,30
"Blackburn","Auburn",-37.82007075,145.1500135,-37.82239831,145.0458437,2350
"Blackburn","Box Hill",-37.82007075,145.1500135,-37.81922165,145.1214289,3610
"Blackburn","Burnley",-37.82007075,145.1500135,-37.82756022,145.0075551,2330
"Blackburn","Camberwell",-37.82007075,145.1500135,-37.82656714,145.0586972,2940
"Blackburn","Canterbury",-37.82007075,145.1500135,-37.82448518,145.0812242,1650
"Blackburn","Chatham",-37.82007075,145.1500135,-37.82429952,145.0886479,970
"Blackburn","East Camberwell",-37.82007075,145.1500135,-37.82589419,145.0681902,550
"Blackburn","East Richmond",-37.82007075,145.1500135,-37.82639995,144.9970657,440
"Blackburn","Flagstaff",-37.82007075,145.1500135,-37.81198131,144.9556538,840
"Blackburn","Glenferrie",-37.82007075,145.1500135,-37.82146682,145.0364388,4440
"Blackburn","Hawthorn",-37.82007075,145.1500135,-37.82182601,145.0228987,1920
"Blackburn","Laburnum",-37.82007075,145.1500135,-37.82078023,145.1407027,940
"Blackburn","Melbourne Central",-37.82007075,145.1500135,-37.80993877,144.9625935,1280
"Blackburn","Mont Albert",-37.82007075,145.1500135,-37.81942655,145.1055304,1040
"Blackburn","Parliament",-37.82007075,145.1500135,-37.81105406,144.9729109,820
"Blackburn","Richmond",-37.82007075,145.1500135,-37.82407446,144.9901643,3350
"Blackburn","Southern Cross",-37.82007075,145.1500135,-37.81793643,144.9514112,1560
"Blackburn","Surrey Hills",-37.82007075,145.1500135,-37.82414805,145.0987747,2550
"Box Hill","Auburn",-37.81922165,145.1214289,-37.82239831,145.0458437,50
"Box Hill","Bayswater",-37.81922165,145.1214289,-37.84173004,145.2681364,10
"Box Hill","Blackburn",-37.81922165,145.1214289,-37.82007075,145.1500135,130
"Box Hill","Boronia",-37.81922165,145.1214289,-37.8604518,145.2843851,30
"Box Hill","Burnley",-37.81922165,145.1214289,-37.82756022,145.0075551,10
"Box Hill","Camberwell",-37.81922165,145.1214289,-37.82656714,145.0586972,40
"Box Hill","Canterbury",-37.81922165,145.1214289,-37.82448518,145.0812242,30
"Box Hill","Chatham",-37.81922165,145.1214289,-37.82429952,145.0886479,10
"Box Hill","Croydon",-37.81922165,145.1214289,-37.79543697,145.2805978,10
"Box Hill","East Camberwell",-37.81922165,145.1214289,-37.82589419,145.0681902,10
"Box Hill","East Richmond",-37.81922165,145.1214289,-37.82639995,144.9970657,20
"Box Hill","Ferntree Gully",-37.81922165,145.1214289,-37.88169799,145.2952513,10
"Box Hill","Flagstaff",-37.81922165,145.1214289,-37.81198131,144.9556538,10
"Box Hill","Glenferrie",-37.81922165,145.1214289,-37.82146682,145.0364388,60
"Box Hill","Laburnum",-37.81922165,145.1214289,-37.82078023,145.1407027,10
"Box Hill","Melbourne Central",-37.81922165,145.1214289,-37.80993877,144.9625935,30
"Box Hill","Mitcham",-37.81922165,145.1214289,-37.81800987,145.1919735,70
"Box Hill","Mont Albert",-37.81922165,145.1214289,-37.81942655,145.1055304,30
"Box Hill","Nunawading",-37.81922165,145.1214289,-37.82060317,145.1748917,60
"Box Hill","Parliament",-37.81922165,145.1214289,-37.81105406,144.9729109,10
"Box Hill","Richmond",-37.81922165,145.1214289,-37.82407446,144.9901643,50
"Box Hill","Ringwood",-37.81922165,145.1214289,-37.81588648,145.2289685,250
"Box Hill","Surrey Hills",-37.81922165,145.1214289,-37.82414805,145.0987747,60
"Broadmeadows","Ascot Vale",-37.68304926,144.9196132,-37.77530609,144.9218207,420
"Broadmeadows","Coolaroo",-37.68304926,144.9196132,-37.66100253,144.9260556,10
"Broadmeadows","Essendon",-37.68304926,144.9196132,-37.7560117,144.9161975,1220
"Broadmeadows","Flagstaff",-37.68304926,144.9196132,-37.81198131,144.9556538,40
"Broadmeadows","Glenbervie",-37.68304926,144.9196132,-37.74720985,144.9209387,310
"Broadmeadows","Glenroy",-37.68304926,144.9196132,-37.70453633,144.9172204,430
"Broadmeadows","Jacana",-37.68304926,144.9196132,-37.69513079,144.9158505,210
"Broadmeadows","Kensington",-37.68304926,144.9196132,-37.79378022,144.9305244,340
"Broadmeadows","Melbourne Central",-37.68304926,144.9196132,-37.80993877,144.9625935,110
"Broadmeadows","Moonee Ponds",-37.68304926,144.9196132,-37.76570666,144.9191607,560
"Broadmeadows","Newmarket",-37.68304926,144.9196132,-37.78732767,144.9289785,460
"Broadmeadows","North Melbourne",-37.68304926,144.9196132,-37.80630984,144.9415102,180
"Broadmeadows","Oak Park",-37.68304926,144.9196132,-37.71794973,144.9215188,180
"Broadmeadows","Parliament",-37.68304926,144.9196132,-37.81105406,144.9729109,90
"Broadmeadows","Pascoe Vale",-37.68304926,144.9196132,-37.73075596,144.9281956,430
"Broadmeadows","Southern Cross",-37.68304926,144.9196132,-37.81793643,144.9514112,510
"Broadmeadows","Strathmore",-37.68304926,144.9196132,-37.74359132,144.9273157,210
"Burnley","Box Hill",-37.82756022,145.0075551,-37.81922165,145.1214289,20
"Burnley","Camberwell",-37.82756022,145.0075551,-37.82656714,145.0586972,20
"Burnley","East Richmond",-37.82756022,145.0075551,-37.82639995,144.9970657,10
"Burnley","Glenferrie",-37.82756022,145.0075551,-37.82146682,145.0364388,10
"Burnley","Hawthorn",-37.82756022,145.0075551,-37.82182601,145.0228987,10
"Burnley","Richmond",-37.82756022,145.0075551,-37.82407446,144.9901643,40
"Camberwell","Auburn",-37.82656714,145.0586972,-37.82239831,145.0458437,260
"Camberwell","Blackburn",-37.82656714,145.0586972,-37.82007075,145.1500135,30
"Camberwell","Box Hill",-37.82656714,145.0586972,-37.81922165,145.1214289,120
"Camberwell","Burnley",-37.82656714,145.0586972,-37.82756022,145.0075551,240
"Camberwell","East Richmond",-37.82656714,145.0586972,-37.82639995,144.9970657,60
"Camberwell","Flagstaff",-37.82656714,145.0586972,-37.81198131,144.9556538,190
"Camberwell","Glenferrie",-37.82656714,145.0586972,-37.82146682,145.0364388,1610
"Camberwell","Hawthorn",-37.82656714,145.0586972,-37.82182601,145.0228987,250
"Camberwell","Laburnum",-37.82656714,145.0586972,-37.82078023,145.1407027,10
"Camberwell","Melbourne Central",-37.82656714,145.0586972,-37.80993877,144.9625935,120
"Camberwell","Mitcham",-37.82656714,145.0586972,-37.81800987,145.1919735,10
"Camberwell","Mooroolbark",-37.82656714,145.0586972,-37.78474883,145.3124024,10
"Camberwell","Parliament",-37.82656714,145.0586972,-37.81105406,144.9729109,40
"Camberwell","Richmond",-37.82656714,145.0586972,-37.82407446,144.9901643,190
"Camberwell","Ringwood",-37.82656714,145.0586972,-37.81588648,145.2289685,90
"Camberwell","Riversdale",-37.82656714,145.0586972,-37.83150543,145.069646,50
"Camberwell","Southern Cross",-37.82656714,145.0586972,-37.81793643,144.9514112,20
"Cardinia Road","Carnegie",-38.07129047,145.437791,-37.88624148,145.0585751,30
"Cardinia Road","Noble Park",-38.07129047,145.437791,-37.96723193,145.1769357,10
"Carrum","Armadale",-38.07489292,145.1224183,-37.85645238,145.0193255,480
"Carrum","Aspendale",-38.07489292,145.1224183,-38.02722019,145.1021496,80
"Carrum","Bentleigh",-38.07489292,145.1224183,-37.91742457,145.0369951,750
"Carrum","Bonbeach",-38.07489292,145.1224183,-38.06294478,145.1196804,40
"Carrum","Caulfield",-38.07489292,145.1224183,-37.87745946,145.0425248,520
"Carrum","Chelsea",-38.07489292,145.1224183,-38.05195538,145.1160413,150
"Carrum","Cheltenham",-38.07489292,145.1224183,-37.96664989,145.0545579,360
"Carrum","Edithvale",-38.07489292,145.1224183,-38.03805602,145.1085355,50
"Carrum","Glenhuntly",-38.07489292,145.1224183,-37.88971946,145.0422229,820
"Carrum","Hawksburn",-38.07489292,145.1224183,-37.84459087,145.0021421,610
"Carrum","Highett",-38.07489292,145.1224183,-37.948425,145.0418718,640
"Carrum","Malvern",-38.07489292,145.1224183,-37.8662533,145.0292939,350
"Carrum","Mckinnon",-38.07489292,145.1224183,-37.91030903,145.038299,610
"Carrum","Melbourne Central",-38.07489292,145.1224183,-37.80993877,144.9625935,10
"Carrum","Mentone",-38.07489292,145.1224183,-37.9818654,145.0651659,310
"Carrum","Moorabbin",-38.07489292,145.1224183,-37.93435329,145.0367383,620
"Carrum","Mordialloc",-38.07489292,145.1224183,-38.00658295,145.0876594,370
"Carrum","Ormond",-38.07489292,145.1224183,-37.90321167,145.0396134,1050
"Carrum","Parkdale",-38.07489292,145.1224183,-37.99307882,145.0763268,210
"Carrum","Patterson",-38.07489292,145.1224183,-37.92514919,145.03547,600
"Carrum","Richmond",-38.07489292,145.1224183,-37.82407446,144.9901643,460
"Carrum","South Yarra",-38.07489292,145.1224183,-37.83844935,144.9923422,340
"Carrum","Southland",-38.07489292,145.1224183,-37.958758,145.049124,210
"Carrum","Toorak",-38.07489292,145.1224183,-37.85077381,145.0139086,640
"Caulfield","Armadale",-37.87745946,145.0425248,-37.85645238,145.0193255,40
"Caulfield","Aspendale",-37.87745946,145.0425248,-38.02722019,145.1021496,10
"Caulfield","Bentleigh",-37.87745946,145.0425248,-37.91742457,145.0369951,90
"Caulfield","Cardinia Road",-37.87745946,145.0425248,-38.07129047,145.437791,10
"Caulfield","Carnegie",-37.87745946,145.0425248,-37.88624148,145.0585751,200
"Caulfield","Chelsea",-37.87745946,145.0425248,-38.05195538,145.1160413,60
"Caulfield","Cheltenham",-37.87745946,145.0425248,-37.96664989,145.0545579,30
"Caulfield","Clayton",-37.87745946,145.0425248,-37.92468255,145.1205344,590
"Caulfield","Dandenong",-37.87745946,145.0425248,-37.98996792,145.2097254,560
"Caulfield","Flagstaff",-37.87745946,145.0425248,-37.81198131,144.9556538,90
"Caulfield","Glenhuntly",-37.87745946,145.0425248,-37.88971946,145.0422229,260
"Caulfield","Hallam",-37.87745946,145.0425248,-38.01774038,145.2697768,40
"Caulfield","Hawksburn",-37.87745946,145.0425248,-37.84459087,145.0021421,70
"Caulfield","Highett",-37.87745946,145.0425248,-37.948425,145.0418718,60
"Caulfield","Hughesdale",-37.87745946,145.0425248,-37.89488129,145.0776351,40
"Caulfield","Huntingdale",-37.87745946,145.0425248,-37.91101734,145.1023643,60
"Caulfield","Lynbrook",-37.87745946,145.0425248,-38.05734118,145.2492751,10
"Caulfield","Malvern",-37.87745946,145.0425248,-37.8662533,145.0292939,70
"Caulfield","Melbourne Central",-37.87745946,145.0425248,-37.80993877,144.9625935,300
"Caulfield","Mentone",-37.87745946,145.0425248,-37.9818654,145.0651659,70
"Caulfield","Moorabbin",-37.87745946,145.0425248,-37.93435329,145.0367383,120
"Caulfield","Mordialloc",-37.87745946,145.0425248,-38.00658295,145.0876594,30
"Caulfield","Murrumbeena",-37.87745946,145.0425248,-37.89019832,145.0673749,50
"Caulfield","Narre Warren",-37.87745946,145.0425248,-38.02780932,145.3039694,110
"Caulfield","Noble Park",-37.87745946,145.0425248,-37.96723193,145.1769357,220
"Caulfield","Oakleigh",-37.87745946,145.0425248,-37.90037214,145.0883079,490
"Caulfield","Ormond",-37.87745946,145.0425248,-37.90321167,145.0396134,40
"Caulfield","Parliament",-37.87745946,145.0425248,-37.81105406,144.9729109,100
"Caulfield","Richmond",-37.87745946,145.0425248,-37.82407446,144.9901643,280
"Caulfield","South Yarra",-37.87745946,145.0425248,-37.83844935,144.9923422,580
"Caulfield","Southern Cross",-37.87745946,145.0425248,-37.81793643,144.9514112,190
"Caulfield","Southland",-37.87745946,145.0425248,-37.958758,145.049124,100
"Caulfield","Springvale",-37.87745946,145.0425248,-37.94950878,145.1534518,400
"Caulfield","Westall",-37.87745946,145.0425248,-37.93849121,145.1388326,30
"Cheltenham","Armadale",-37.96664989,145.0545579,-37.85645238,145.0193255,310
"Cheltenham","Bentleigh",-37.96664989,145.0545579,-37.91742457,145.0369951,410
"Cheltenham","Caulfield",-37.96664989,145.0545579,-37.87745946,145.0425248,570
"Cheltenham","Glenhuntly",-37.96664989,145.0545579,-37.88971946,145.0422229,470
"Cheltenham","Hawksburn",-37.96664989,145.0545579,-37.84459087,145.0021421,320
"Cheltenham","Highett",-37.96664989,145.0545579,-37.948425,145.0418718,180
"Cheltenham","Malvern",-37.96664989,145.0545579,-37.8662533,145.0292939,180
"Cheltenham","Mckinnon",-37.96664989,145.0545579,-37.91030903,145.038299,230
"Cheltenham","Moorabbin",-37.96664989,145.0545579,-37.93435329,145.0367383,230
"Cheltenham","Ormond",-37.96664989,145.0545579,-37.90321167,145.0396134,360
"Cheltenham","Parliament",-37.96664989,145.0545579,-37.81105406,144.9729109,10
"Cheltenham","Patterson",-37.96664989,145.0545579,-37.92514919,145.03547,340
"Cheltenham","Richmond",-37.96664989,145.0545579,-37.82407446,144.9901643,50
"Cheltenham","South Yarra",-37.96664989,145.0545579,-37.83844935,144.9923422,210
"Cheltenham","Southern Cross",-37.96664989,145.0545579,-37.81793643,144.9514112,30
"Cheltenham","Southland",-37.96664989,145.0545579,-37.958758,145.049124,170
"Cheltenham","Toorak",-37.96664989,145.0545579,-37.85077381,145.0139086,360
"Clayton","Carnegie",-37.92468255,145.1205344,-37.88624148,145.0585751,40
"Clayton","Caulfield",-37.92468255,145.1205344,-37.87745946,145.0425248,50
"Clayton","Flagstaff",-37.92468255,145.1205344,-37.81198131,144.9556538,20
"Clayton","Hughesdale",-37.92468255,145.1205344,-37.89488129,145.0776351,60
"Clayton","Huntingdale",-37.92468255,145.1205344,-37.91101734,145.1023643,70
"Clayton","Melbourne Central",-37.92468255,145.1205344,-37.80993877,144.9625935,20
"Clayton","Murrumbeena",-37.92468255,145.1205344,-37.89019832,145.0673749,110
"Clayton","Oakleigh",-37.92468255,145.1205344,-37.90037214,145.0883079,50
"Clayton","Richmond",-37.92468255,145.1205344,-37.82407446,144.9901643,30
"Clayton","South Yarra",-37.92468255,145.1205344,-37.83844935,144.9923422,50
"Clayton","Southern Cross",-37.92468255,145.1205344,-37.81793643,144.9514112,70
"Clifton Hill","Bell",-37.78865745,144.9954167,-37.74556212,145.000155,10
"Clifton Hill","Collingwood",-37.78865745,144.9954167,-37.80452593,144.9937497,80
"Clifton Hill","Eltham",-37.78865745,144.9954167,-37.71354967,145.147822,10
"Clifton Hill","Jolimont",-37.78865745,144.9954167,-37.81652702,144.9840983,20
"Clifton Hill","North Richmond",-37.78865745,144.9954167,-37.81039836,144.9925003,90
"Clifton Hill","Northcote",-37.78865745,144.9954167,-37.76986537,144.9952772,10
"Clifton Hill","Preston",-37.78865745,144.9954167,-37.73867424,145.000522,20
"Clifton Hill","Victoria Park",-37.78865745,144.9954167,-37.79915782,144.9944514,20
"Clifton Hill","West Richmond",-37.78865745,144.9954167,-37.81494896,144.9914228,20
"Coburg","Anstey",-37.74234502,144.9633363,-37.76124203,144.960684,10
"Coburg","Southern Cross",-37.74234502,144.9633363,-37.81793643,144.9514112,10
"Craigieburn","Ascot Vale",-37.6018169,144.9433203,-37.77530609,144.9218207,4680
"Craigieburn","Broadmeadows",-37.6018169,144.9433203,-37.68304926,144.9196132,9400
"Craigieburn","Coolaroo",-37.6018169,144.9433203,-37.66100253,144.9260556,2510
"Craigieburn","Essendon",-37.6018169,144.9433203,-37.7560117,144.9161975,12660
"Craigieburn","Flagstaff",-37.6018169,144.9433203,-37.81198131,144.9556538,620
